row m/z,row retention time,41_neg.mzXML filtered Peak m/z,41_neg.mzXML filtered Peak RT,41_neg.mzXML filtered Peak RT start,41_neg.mzXML filtered Peak RT end,41_neg.mzXML filtered Peak height,41_neg.mzXML filtered Peak m/z min,41_neg.mzXML filtered Peak m/z max,54_neg.mzXML filtered Peak m/z,54_neg.mzXML filtered Peak RT,54_neg.mzXML filtered Peak RT start,54_neg.mzXML filtered Peak RT end,54_neg.mzXML filtered Peak height,54_neg.mzXML filtered Peak m/z min,54_neg.mzXML filtered Peak m/z max,28_neg.mzXML filtered Peak m/z,28_neg.mzXML filtered Peak RT,28_neg.mzXML filtered Peak RT start,28_neg.mzXML filtered Peak RT end,28_neg.mzXML filtered Peak height,28_neg.mzXML filtered Peak m/z min,28_neg.mzXML filtered Peak m/z max,15_neg.mzXML filtered Peak m/z,15_neg.mzXML filtered Peak RT,15_neg.mzXML filtered Peak RT start,15_neg.mzXML filtered Peak RT end,15_neg.mzXML filtered Peak height,15_neg.mzXML filtered Peak m/z min,15_neg.mzXML filtered Peak m/z max,2_neg.mzXML filtered Peak m/z,2_neg.mzXML filtered Peak RT,2_neg.mzXML filtered Peak RT start,2_neg.mzXML filtered Peak RT end,2_neg.mzXML filtered Peak height,2_neg.mzXML filtered Peak m/z min,2_neg.mzXML filtered Peak m/z max,
369.0825958251953,5.9223,369.0826416015625,5.910733333333334,5.858983333333333,5.973983333333334,1595092.5,369.0819091796875,369.0830078125,369.08245849609375,5.920683333333333,5.857433333333334,5.945266666666667,1822158.0,369.08197021484375,369.08319091796875,369.0827331542969,5.932066666666667,5.8572999999999995,5.978066666666667,2071937.25,369.0823059082031,369.0831298828125,369.08262634277344,5.921333333333333,5.863833333333333,5.9846,2003863.75,369.0818786621094,369.0828857421875,369.08251953125,5.926683333333333,5.869183333333334,5.961200000000001,1938234.5,369.082275390625,369.082763671875,
535.0731323242187,9.200743333333333,535.0733032226562,9.195333333333334,9.164083333333334,9.2356,1594962.625,535.0731201171875,535.0734252929688,535.0728759765625,9.197366666666666,9.160366666666667,9.237633333333333,1790914.375,535.07275390625,535.0730590820312,535.0731811523438,9.20015,9.163133333333333,9.24615,1820283.625,535.0726928710938,535.0732421875,535.0732421875,9.207733333333334,9.170716666666667,9.24225,1683949.75,535.0730590820312,535.0734252929688,535.0730590820312,9.203133333333334,9.171883333333334,9.249149999999998,1966775.875,535.07275390625,535.0731201171875,
697.2354553222656,9.365653333333332,697.2357482910156,9.3614,9.335883333333333,9.41315,1593782.125,697.2350463867188,697.2364501953125,697.2351684570312,9.363433333333335,9.332166666666666,9.415183333333333,1721529.875,697.234619140625,697.2354125976562,697.2354736328125,9.3662,9.33495,9.423716666666667,1826112.75,697.23486328125,697.2357788085938,697.2356567382812,9.368033333333333,9.336766666666668,9.419816666666666,1839720.125,697.2352294921875,697.2357788085938,697.2352294921875,9.369200000000001,9.332183333333335,9.420966666666667,1884859.75,697.23388671875,697.236572265625,
447.15105590820315,5.303393333333334,447.15106201171875,5.301933333333333,5.224666666666667,5.336433333333333,1592880.75,447.1508483886719,447.1513977050781,447.1509704589844,5.3003833333333334,5.223116666666667,5.34065,1909580.375,447.1508483886719,447.15191650390625,447.15118408203125,5.3014,5.229883333333333,5.341666666666667,1879803.125,447.1510925292969,447.1519775390625,447.1511535644531,5.306816666666666,5.229566666666667,5.341333333333334,1927854.25,447.1509704589844,447.15142822265625,447.1509094238281,5.306433333333334,5.223416666666666,5.3409666666666675,2052184.75,447.1507263183594,447.1516418457031,
747.345458984375,11.043703333333333,747.3455810546875,11.042583333333333,11.013833333333334,11.08285,1579645.75,747.3451538085938,747.3460693359375,747.3452758789062,11.036399999999999,11.007633333333333,11.0824,1640880.125,747.3450927734375,747.345947265625,747.3455200195312,11.047266666666667,11.018516666666667,11.087533333333333,1782902.0,747.3453979492188,747.3457641601562,747.3455810546875,11.0467,11.01795,11.086966666666665,1869136.0,747.3447875976562,747.3461303710938,747.3453369140625,11.045566666666668,11.0168,11.085816666666666,1850698.0,747.3451538085938,747.3462524414062,
421.2081268310547,8.880383333333334,421.2081298828125,8.87725,8.828733333333334,8.923266666666667,1577633.0,421.20794677734375,421.20855712890625,421.2080078125,8.8735,8.825,8.919516666666668,1671486.625,421.20782470703125,421.20831298828125,421.2080993652344,8.882100000000001,8.822083333333333,8.922366666666667,1760277.5,421.2078857421875,421.2086181640625,421.2083282470703,8.883983333333333,8.823966666666667,8.92425,1725197.5,421.2080078125,421.2086181640625,421.20806884765625,8.885083333333334,8.825050000000001,8.927783333333334,2004460.75,421.20782470703125,421.2085266113281,
294.9112548828125,5.9617233333333335,294.9112243652344,5.945233333333333,5.8704833333333335,6.043016666666667,1577563.875,294.9071350097656,294.9156799316406,294.9111785888672,5.968266666666667,5.857433333333334,6.039533333333334,1969862.0,294.9064636230469,294.91546630859375,294.9112854003906,5.955066666666666,5.86305,6.047083333333333,1963723.25,294.9072570800781,294.9163513183594,294.91131591796875,5.9731000000000005,5.886833333333333,6.036366666666667,1806064.375,294.906982421875,294.9157409667969,294.91127014160156,5.96695,5.869183333333334,6.024466666666667,1948722.375,294.90667724609375,294.9158020019531,
450.1980377197266,6.33638,450.1980743408203,6.336383333333333,6.296116666666666,6.371033333333333,1576519.25,450.19769287109375,450.19818115234375,450.1978759765625,6.332083333333333,6.291799999999999,6.374766666666667,1744977.25,450.1971130371094,450.19805908203125,450.1981201171875,6.339333333333333,6.293333333333334,6.376266666666667,1801969.875,450.1972961425781,450.19842529296875,450.1982116699219,6.340133333333333,6.294133333333334,6.377066666666667,1944865.875,450.19793701171875,450.1983642578125,450.1979064941406,6.333966666666667,6.2937,6.3765833333333335,1991763.75,450.1974792480469,450.19805908203125,
565.2309204101563,6.262756666666666,565.2501831054688,6.261616666666667,6.175299999999999,6.307633333333333,1574503.875,565.2031860351562,565.250732421875,565.2291259765625,6.263050000000001,6.180016666666666,6.303299999999999,1891677.0,565.2032470703125,565.2503051757812,565.229248046875,6.264566666666667,6.178299999999999,6.310583333333333,1961220.75,565.2020874023438,565.2505493164062,565.2169799804688,6.259600000000001,6.1537,6.311383333333334,2031839.125,565.203125,565.2508544921875,565.2290649414062,6.26495,6.1844166666666665,6.31095,1878037.125,565.2023315429688,565.2504272460938,
199.04281005859374,7.623113333333333,199.0428466796875,7.623916666666667,7.5039,7.692916666666666,1574480.5,199.04237365722656,199.04290771484375,199.042724609375,7.597316666666667,7.494633333333334,7.689366666666667,1685848.0,199.04238891601562,199.0428466796875,199.04281616210938,7.628583333333333,7.5341,7.720633333333334,1566140.125,199.04251098632812,199.04296875,199.04286193847656,7.63565,7.512416666666667,7.716183333333333,1826962.875,199.0424346923828,199.0430145263672,199.0428009033203,7.6301,7.524133333333333,7.710633333333333,2005195.375,199.0424346923828,199.04293823242188,
457.2082061767578,8.94612,457.20831298828125,8.943016666666667,8.906016666666666,8.994783333333334,1571031.25,457.1849060058594,457.20855712890625,457.2080383300781,8.94505,8.90225,8.991083333333334,1699729.0,457.1848449707031,457.20831298828125,457.2082824707031,8.942066666666667,8.910866666666667,8.9881,1766844.375,457.2079772949219,457.2083740234375,457.20826721191406,8.949666666666667,8.912749999999999,8.989916666666666,1812043.5,457.2080383300781,457.20855712890625,457.2081298828125,8.9508,8.913833333333335,8.99105,1802260.375,457.2079772949219,457.2085266113281,
609.3496398925781,10.060743333333333,609.3497924804688,10.057166666666665,9.979866666666668,10.14595,1564088.25,609.349365234375,609.3505859375,609.3495178222656,10.062383333333335,9.9761,10.145416666666668,1553462.875,609.3492431640625,609.3500366210938,609.3497314453125,10.06515,9.978866666666667,10.15395,1764814.625,609.3495483398438,609.35009765625,609.3497314453125,10.055566666666666,9.98655,10.150083333333333,1735789.125,609.349365234375,609.3500366210938,609.3494262695312,10.06345,9.988666666666667,10.163716666666666,1848083.5,609.34912109375,609.350341796875,
310.0023254394531,3.2397033333333334,310.0023498535156,3.2415833333333333,3.1298166666666662,3.2786,1564013.5,310.002197265625,310.0025939941406,310.0022888183594,3.231933333333333,3.1259,3.2862,1683885.25,310.0021057128906,310.00244140625,310.00238037109375,3.2394666666666665,3.1277,3.2854666666666663,1708706.75,310.0023193359375,310.0025329589844,310.00238037109375,3.241833333333333,3.1300666666666666,3.290233333333333,1767029.375,310.0022277832031,310.0025939941406,310.0022277832031,3.2437,3.12615,3.2863666666666664,1762586.5,310.0021057128906,310.0023498535156,
623.1252380371094,6.963633333333334,623.125244140625,6.960400000000001,6.924916666666666,6.9891499999999995,1563879.25,623.1248779296875,623.1257934570312,623.125244140625,6.962983333333333,6.911233333333333,6.997483333333333,1974433.625,623.1232299804688,623.1263427734375,623.1251220703125,6.966333333333334,6.913666666666667,6.989333333333334,1825196.0,623.1245727539062,623.1256713867188,623.1253356933594,6.967683333333333,6.91445,6.990683333333333,1629410.875,623.1246948242188,623.1264038085938,623.125244140625,6.960766666666667,6.926266666666667,6.989516666666666,1959965.625,623.1245727539062,623.125732421875,
287.0562713623047,8.235416666666666,287.0562744140625,8.23165,8.18565,8.277899999999999,1563361.0,287.05621337890625,287.0563049316406,287.0561981201172,8.22805,8.187783333333334,8.27425,1888251.375,287.0561218261719,287.0563049316406,287.0563049316406,8.236283333333335,8.184516666666667,8.2767,1860598.25,287.0562438964844,287.0563659667969,287.056396484375,8.23755,8.191533333333334,8.277983333333333,1754619.375,287.0563049316406,287.05645751953125,287.0561828613281,8.24355,8.191783333333333,8.283966666666666,1843335.0,287.05609130859375,287.056396484375,
629.2820251464843,10.187686666666668,629.2821044921875,10.18295,10.15745,10.217450000000001,1563308.75,629.281982421875,629.2823486328125,629.2818298339844,10.182433333333334,10.156933333333335,10.222716666666667,1597242.0,629.2813720703125,629.282958984375,629.2821655273438,10.190966666666666,10.16545,10.225466666666668,1640577.0,629.2815551757812,629.2824096679688,629.2820434570312,10.19285,10.161583333333335,10.2216,1560479.375,629.2816772460938,629.2824096679688,629.281982421875,10.189233333333334,10.163716666666666,10.2295,1362696.25,629.281005859375,629.2830810546875,
201.1126251220703,9.418566666666667,201.11265563964844,9.4189,9.37865,9.46725,1555787.625,201.11256408691406,201.1127471923828,201.11257934570312,9.415183333333333,9.380683333333334,9.475066666666667,1489769.5,201.11248779296875,201.11264038085938,201.1126251220703,9.423716666666667,9.38345,9.466299999999999,1563082.875,201.112548828125,201.11270141601562,201.11268615722656,9.414066666666667,9.385283333333332,9.468216666666667,1499215.625,201.11264038085938,201.11279296875,201.11257934570312,9.420966666666667,9.386466666666667,9.480816666666668,1778190.5,201.11253356933594,201.11270141601562,
299.09034423828126,3.022096666666666,299.0903015136719,3.02055,2.960583333333333,3.0493,1553537.625,299.0773620605469,299.0904541015625,299.09027099609375,3.0166166666666667,2.956733333333333,3.0453833333333336,1802166.5,299.0901794433594,299.09039306640625,299.0904235839844,3.0241666666666664,2.9757000000000002,3.0644333333333336,1781094.5,299.0773620605469,299.09051513671875,299.0904541015625,3.0265333333333335,2.9838999999999998,3.0553000000000003,1389615.75,299.07745361328125,299.090576171875,299.09027099609375,3.0226166666666665,2.9454333333333333,3.0571166666666665,1721211.125,299.07733154296875,299.0903625488281,
177.01847229003906,5.978973333333333,177.0184783935547,5.979733333333333,5.847466666666667,6.054516666666667,1546247.875,177.01821899414062,177.01861572265625,177.01841735839844,5.9797666666666665,5.845916666666667,6.05105,1690469.0,177.01824951171875,177.01852416992188,177.0185089111328,5.983816666666667,5.87455,6.047083333333333,1355795.25,177.01829528808594,177.0186004638672,177.0185089111328,5.9788499999999996,5.875333333333333,6.059383333333333,1918092.0,177.01828002929688,177.01858520507812,177.01844787597656,5.972700000000001,5.886433333333333,6.058983333333333,1975288.25,177.01824951171875,177.0185546875,
711.0878344726563,7.672579999999999,711.0879516601562,7.681416666666666,7.641166666666667,7.704416666666666,1540610.0,711.0833129882812,711.09033203125,711.0878540039063,7.672116666666667,7.660616666666667,7.6836166666666665,1103129.25,711.08642578125,711.0889892578125,711.0880737304688,7.66885,7.640083333333333,7.7091166666666675,1139034.625,711.0861206054688,711.092041015625,711.0875854492188,7.681666666666667,7.6414,7.7046833333333336,1561594.625,711.0843505859375,711.0913696289062,711.0877075195312,7.65885,7.64735,7.704883333333333,1365419.625,711.0859375,711.0906372070312,
435.22230550130206,6.383193333333333,435.2237243652344,6.382533333333333,6.255866666666666,6.445783333333334,1540071.75,435.1878356933594,435.2261962890625,435.2174021402995,6.374766666666667,6.351766666666666,6.449533333333333,1764552.25,435.18670654296875,435.2239685058594,435.2237243652344,6.387766666666667,6.264566666666667,6.451033333333333,1740082.875,435.1868896484375,435.2255859375,435.2231201171875,6.377066666666667,6.35405,6.434583333333333,1773129.75,435.2134094238281,435.2246398925781,435.2235565185547,6.393833333333333,6.270700000000001,6.439850000000001,1746187.0,435.21173095703125,435.22503662109375,
457.2444793701172,9.434723333333332,457.2445983886719,9.43275,9.395900000000001,9.46725,1539830.875,457.244384765625,457.244873046875,457.24432373046875,9.429033333333333,9.392183333333332,9.4693,1681585.0,457.24420166015625,457.2444763183594,457.2444763183594,9.43755,9.39495,9.47205,1721362.875,457.2443542480469,457.24462890625,457.24461364746094,9.433716666666667,9.3968,9.473983333333333,1674520.25,457.2444763183594,457.24481201171875,457.244384765625,9.440566666666665,9.397966666666667,9.480816666666668,1736967.0,457.2442932128906,457.2445373535156,
753.2610083562678,6.985483333333333,753.26123046875,6.9891499999999995,6.960400000000001,7.012166666666667,1538550.625,753.2608642578125,753.2636108398438,753.2606506347656,6.9802333333333335,6.957233333333334,7.008983333333333,2039237.0,753.260498046875,753.2616577148438,753.2612609863281,6.983583333333333,6.966333333333334,7.012333333333333,1929126.875,753.260498046875,753.2619018554688,753.2610382080078,6.990683333333333,6.961916666666666,7.013683333333334,1457323.0,753.2598876953125,753.2621459960938,753.2608614834872,6.983766666666667,6.960766666666667,7.018266666666666,1799344.375,753.260009765625,753.2616577148438,
545.0247436523438,7.682929999999999,545.0249633789062,7.692916666666666,7.623916666666667,7.738933333333334,1537903.625,545.0232543945312,545.0256958007812,545.0247802734375,7.689366666666667,7.626099999999999,7.735366666666667,1770151.75,545.0236206054688,545.025146484375,545.0245971679688,7.645833333333333,7.622833333333333,7.7321333333333335,1303944.125,545.0240478515625,545.0265502929688,545.0249938964844,7.6931666666666665,7.6299,7.74495,1308611.875,545.024169921875,545.0261840820312,545.0243835449219,7.693366666666666,7.6301,7.750883333333333,1702111.625,545.0238647460938,545.0257568359375,
175.02398529052735,2.6618766666666667,175.0240020751953,2.6630166666666666,2.58825,2.7773,1536804.375,175.02392578125,175.02406311035156,175.02392578125,2.659116666666667,2.5781666666666667,2.7734,2063237.5,175.0238800048828,175.0239715576172,175.02398681640625,2.665583333333333,2.5908333333333333,2.8006666666666664,2393583.75,175.02392578125,175.0240478515625,175.02405548095703,2.665833333333333,2.5770666666666666,2.7948666666666666,2956603.75,175.02395629882812,175.02410888671875,175.02395629882812,2.6558333333333333,2.592566666666667,2.7736333333333336,1927949.375,175.02391052246094,175.0240020751953,
449.1089172363281,6.388946666666667,449.1089782714844,6.388283333333334,6.313383333333333,6.46305,1535265.875,449.1083984375,449.1093444824219,449.1087951660156,6.386266666666667,6.309066666666666,6.461033333333333,1608574.75,449.1083679199219,449.1092224121094,449.1089782714844,6.387766666666667,6.310583333333333,6.474033333333334,1826890.75,449.10821533203125,449.1096496582031,449.1090393066406,6.388583333333333,6.311383333333334,6.46335,1712716.125,449.10870361328125,449.109375,449.1087951660156,6.393833333333333,6.31095,6.474366666666667,1992996.0,449.10821533203125,449.10943603515625,
483.2083343505859,5.65492,483.20843505859375,5.651866666666667,5.5886,5.692183333333333,1533037.125,483.2079772949219,483.2087707519531,483.20826721191406,5.65605,5.615799999999999,5.702116666666667,1640507.375,483.2079162597656,483.20849609375,483.2084045410156,5.653616666666666,5.61335,5.702,1751772.75,483.2082824707031,483.20916748046875,483.20843505859375,5.656716666666667,5.6222166666666675,5.697016666666667,1823755.75,483.2080993652344,483.20880126953125,483.2081298828125,5.65635,5.5873333333333335,5.70815,1898313.125,483.2080078125,483.20843505859375,
362.03082275390625,3.0243966666666666,362.0307922363281,3.02055,2.9318166666666667,3.089566666666667,1530012.5,362.0305480957031,362.03106689453125,362.03070068359375,3.022366666666667,2.9337333333333335,3.0913833333333334,1445112.25,362.03057861328125,362.0309753417969,362.0309143066406,3.0299166666666664,2.92145,3.0931833333333336,1496422.375,362.0307312011719,362.03106689453125,362.0309753417969,3.0265333333333335,2.9379,3.0955500000000002,1694074.375,362.0307922363281,362.0312194824219,362.0307312011719,3.0226166666666665,2.9141833333333333,3.097383333333333,1637497.25,362.03057861328125,362.0310363769531,
1215.4737915039063,12.948166666666669,1215.4737548828125,12.955766666666667,12.890883333333333,12.973033333333332,1526880.125,1215.4725341796875,1215.47607421875,1215.4735107421875,12.941483333333334,12.893666666666666,12.975983333333334,1532098.875,1215.47216796875,1215.475830078125,1215.4742431640625,12.94615,12.892816666666667,12.980666666666668,1597409.375,1215.47265625,1215.4761962890625,1215.4743041992188,12.951600000000001,12.8924,12.98035,1610841.5,1215.4720458984375,1215.4765625,1215.47314453125,12.945833333333333,12.898516666666666,12.98035,1645135.25,1215.4720458984375,1215.4749755859375,
605.1878051757812,7.651873333333333,605.1880798339844,7.652666666666667,7.5869333333333335,7.6641666666666675,1525415.75,605.18701171875,605.1884765625,605.1876831054688,7.649100000000001,7.58915,7.666366666666667,1640233.625,605.1869506835938,605.1879272460938,605.1878051757812,7.651583333333334,7.57435,7.66885,1289379.5,605.187255859375,605.1884765625,605.1878662109375,7.652916666666667,7.569933333333334,7.675916666666667,1142461.625,605.186279296875,605.1888427734375,605.1875915527344,7.653099999999999,7.5759,7.676116666666667,1388320.125,605.1871337890625,605.1884765625,
525.0652038574219,7.718596666666667,525.0653076171875,7.715916666666667,7.641166666666667,7.827699999999999,1521422.25,525.063232421875,525.07177734375,525.0650634765625,7.718116666666666,7.62035,7.824133333333333,1621122.125,525.0641479492188,525.0665283203125,525.0653076171875,7.720633333333334,7.651583333333334,7.863666666666666,1987995.25,525.0643920898438,525.0718383789062,525.0653076171875,7.721933333333333,7.6931666666666665,7.839433333333333,2160551.25,525.0647583007812,525.069580078125,525.0650329589844,7.716383333333334,7.687616666666667,7.81665,1708914.5,525.0643310546875,525.0707397460938,
480.51898193359375,5.943323333333334,480.5191345214844,5.9337333333333335,5.858983333333333,5.9969833333333336,1517871.5,480.5184631347656,480.5201416015625,480.5188903808594,5.928016666666666,5.857433333333334,6.0027833333333325,1319720.25,480.51806640625,480.5195617675781,480.51910400390625,5.9378166666666665,5.8572999999999995,6.001066666666667,1200222.375,480.5182800292969,480.51983642578125,480.5189208984375,5.938599999999999,5.858083333333334,6.0076,1115353.25,480.51763916015625,480.51959228515625,480.51885986328125,5.97845,5.857683333333333,6.001466666666667,1308327.25,480.5181884765625,480.5196838378906,
1213.6021484375,11.975806666666667,1213.6025390625,11.974333333333334,11.951316666666665,12.02285,1517242.5,1213.6019287109375,1213.6048583984375,1213.601806640625,11.971366666666666,11.954116666666666,12.019883333333333,1618828.75,1213.60107421875,1213.6021728515625,1213.6021728515625,11.976366666666667,11.959100000000001,12.024883333333333,1755923.0,1213.6011962890625,1213.60302734375,1213.6026611328125,11.975850000000001,11.958583333333333,12.02435,1808151.875,1213.599853515625,1213.60302734375,1213.6015625,11.981116666666667,11.958116666666665,12.027333333333333,1596999.375,1213.600341796875,1213.6026611328125,
213.11275939941407,9.273426666666667,213.1128387451172,9.266866666666665,9.2356,9.318616666666665,1515347.0,213.11273193359375,213.11294555664062,213.11265563964844,9.274666666666667,9.231883333333334,9.314916666666667,1836119.375,213.11260986328125,213.11277770996094,213.11279296875,9.271666666666667,9.234649999999998,9.317683333333333,1860577.125,213.11273193359375,213.1128387451172,213.11280822753906,9.279266666666667,9.236500000000001,9.319516666666667,2000889.375,213.1127471923828,213.11288452148438,213.11270141601562,9.274666666666667,9.23765,9.320683333333333,1950782.375,213.11264038085938,213.11279296875,
311.11359252929685,6.821303333333335,311.1136016845703,6.815633333333333,6.763866666666667,6.86165,1513777.375,311.1133728027344,311.1139831542969,311.1134338378906,6.819183333333333,6.753633333333334,6.8537,1707593.5,311.11322021484375,311.1136779785156,311.1136779785156,6.821633333333334,6.756066666666666,6.8619,1815259.125,311.1133117675781,311.1143493652344,311.1136779785156,6.822433333333334,6.7649,6.856933333333333,1746981.5,311.1133728027344,311.11383056640625,311.1135711669922,6.827633333333334,6.764349999999999,6.86215,2199289.5,311.11322021484375,311.11383056640625,
322.0931701660156,6.0542,322.0931701660156,6.048766666666666,5.9969833333333336,6.089016666666667,1513390.5,322.09295654296875,322.0932922363281,322.0931091308594,6.05105,6.0027833333333325,6.0913,1565291.625,322.0929260253906,322.0932312011719,322.0932312011719,6.058583333333333,5.995316666666667,6.095383333333333,1562428.5,322.0931091308594,322.0934753417969,322.0932312011719,6.053616666666667,6.00185,6.096183333333333,1657691.125,322.0930480957031,322.09332275390625,322.0931091308594,6.058983333333333,6.001466666666667,6.095783333333333,1722629.125,322.0927429199219,322.0932312011719,
655.2774841308594,10.053843333333333,655.277587890625,10.051416666666666,10.03415,10.085933333333333,1505167.25,655.27587890625,655.2778930664062,655.277099609375,10.050883333333333,10.033633333333334,10.09115,1638805.75,655.2742309570312,655.2777099609375,655.2777099609375,10.053650000000001,10.030633333333332,10.088183333333335,1767213.25,655.2758178710938,655.2994384765625,655.2777709960938,10.055566666666666,10.032566666666666,10.090083333333332,1752062.5,655.276123046875,655.2783813476562,655.2772521972656,10.0577,10.034683333333334,10.086450000000001,1692844.5,655.2760009765625,655.2781982421875,
723.139362511268,6.855816666666667,723.1394653320312,6.8559,6.827133333333333,6.88465,1501735.25,723.13671875,723.140625,723.1392564039963,6.8537,6.82495,6.893966666666667,1762866.5,723.13818359375,723.1403198242188,723.1394348144531,6.85615,6.8331333333333335,6.884916666666667,1940888.75,723.1386108398438,723.1410522460938,723.139404296875,6.856933333333333,6.828183333333333,6.8857,1657137.5,723.13916015625,723.1410522460938,723.1392517089844,6.8564,6.827633333333334,6.8909,1481443.0,723.1376342773438,723.141357421875,
311.07728271484376,5.876296666666667,311.0773162841797,5.876233333333333,5.830216666666667,5.904983333333333,1500543.875,311.0771484375,311.07757568359375,311.0771484375,5.868933333333334,5.834416666666667,5.909183333333333,1593482.0,311.0411376953125,311.0774841308594,311.077392578125,5.87455,5.822783333333334,5.926316666666667,1630544.75,311.04083251953125,311.07757568359375,311.0773468017578,5.875333333333333,5.823566666666666,5.921333333333333,1482092.75,311.0408020019531,311.0774841308594,311.07720947265625,5.886433333333333,5.823166666666666,5.915183333333333,1363179.5,311.0406188964844,311.0773620605469,
631.1303344726563,5.947923333333334,631.1300048828125,5.945233333333333,5.864716666666666,5.973983333333334,1499443.25,631.1292724609375,631.13134765625,631.1302490234375,5.939516666666666,5.880433333333333,5.985533333333334,1669163.75,631.128662109375,631.1320190429688,631.130615234375,5.949316666666666,5.86305,5.983816666666667,1262105.5,631.1292724609375,631.1334838867188,631.1307373046875,5.9501,5.881083333333334,5.9961,1166508.0,631.129638671875,631.13232421875,631.1300659179688,5.95545,5.869183333333334,5.9842,1356846.5,631.1289672851562,631.13134765625,
565.3230773925782,8.671146666666667,565.322998046875,8.670733333333335,8.647733333333333,8.70545,1496482.125,565.3225708007812,565.3240356445312,565.3228759765625,8.666983333333333,8.643983333333333,8.701716666666666,1737728.375,565.3225708007812,565.32373046875,565.3231506347656,8.669416666666667,8.646416666666665,8.698783333333333,1386672.875,565.3229370117188,565.3239135742188,565.3232421875,8.677666666666665,8.647716666666668,8.706433333333333,1908149.5,565.3230590820312,565.3244018554688,565.3231201171875,8.670933333333332,8.647916666666667,8.707500000000001,1496778.375,565.3226318359375,565.324462890625,
635.2999696476897,11.980403333333332,635.3001098632812,11.980066666666666,11.951316666666665,12.008849999999999,1495695.75,635.2994995117188,635.30029296875,635.2999223981585,11.977116666666666,11.936866666666667,12.014133333333332,1443209.625,635.29833984375,635.3019409179688,635.2998996310764,11.982116666666666,11.941849999999999,12.042133333333334,1490305.0,635.2972412109375,635.3013916015625,635.300142176011,11.981599999999998,11.941333333333334,12.03585,1627477.375,635.2987060546875,635.3013916015625,635.2997741699219,11.981116666666667,11.9466,12.021583333333332,1876597.0,635.2971801757812,635.3011474609375,
1053.2156172318892,6.959030000000001,1053.2157592773438,6.960400000000001,6.907666666666667,7.023666666666667,1490399.375,1053.211181640625,1053.2178955078125,1053.21484375,6.951483333333333,6.905483333333334,7.026233333333334,1532832.875,1053.21337890625,1053.2183837890625,1053.2159423828125,6.966333333333334,6.913666666666667,7.035333333333333,2689319.0,1053.2122802734375,1053.2178955078125,1053.2158425071023,6.956166666666666,6.9201999999999995,6.979183333333333,2185962.0,1053.21484375,1053.21875,1053.2156982421875,6.960766666666667,6.90815,7.029766666666666,1786787.5,1053.2127685546875,1053.218505859375,
199.0427734375,7.072896666666667,199.0428009033203,7.058166666666667,6.9891499999999995,7.151433333333333,1488381.125,199.04249572753906,199.04287719726562,199.0426788330078,7.043483333333333,6.9802333333333335,7.153716666666667,1573351.0,199.0424041748047,199.04283142089844,199.04277801513672,7.0986,6.995083333333333,7.1733666666666664,1446220.375,199.04229736328125,199.04295349121094,199.04286193847656,7.099966666666666,7.0022,7.174733333333333,1807849.375,199.0425567626953,199.04299926757812,199.0427474975586,7.064266666666667,6.995266666666667,7.1735500000000005,1857821.0,199.04226684570312,199.04286193847656,
347.1712158203125,7.556243333333333,347.1712341308594,7.552416666666667,7.50965,7.592683333333333,1487622.125,347.17120361328125,347.1713562011719,347.1710510253906,7.55465,7.5061333333333335,7.597316666666667,1580825.875,347.17083740234375,347.171142578125,347.1712951660156,7.5571,7.511083333333334,7.605583333333333,1515178.75,347.17120361328125,347.1714782714844,347.1713104248047,7.558416666666667,7.512416666666667,7.6011500000000005,1732889.125,347.17120361328125,347.1715393066406,347.1711883544922,7.558633333333333,7.512616666666667,7.601333333333333,1834271.0,347.17108154296875,347.17132568359375,
1149.5709838867188,9.887483333333332,1149.5711669921875,9.885333333333334,9.856583333333333,9.94535,1485358.625,1149.5703125,1149.57177734375,1149.5706787109375,9.887333333333334,9.858583333333334,9.941583333333334,1603072.5,1149.569580078125,1149.5714111328125,1149.5711669921875,9.890099999999999,9.861333333333333,9.944349999999998,1686205.375,1149.570556640625,1149.572265625,1149.5711669921875,9.886249999999999,9.863249999999999,9.940533333333333,1581356.0,1149.5706787109375,1149.571533203125,1149.5707397460938,9.888399999999999,9.8654,9.954166666666667,1758058.625,1149.570068359375,1149.571044921875,
582.2790649414062,8.487926666666667,582.2791748046875,8.484216666666667,8.4612,8.526950000000001,1474951.125,582.27880859375,582.2794799804688,582.27880859375,8.486316666666665,8.45755,8.52895,1823959.875,582.2786254882812,582.279052734375,582.2791748046875,8.488766666666667,8.465766666666667,8.5314,1779412.125,582.27880859375,582.2796020507812,582.2791748046875,8.49005,8.4613,8.5327,1880480.5,582.2789916992188,582.2799682617188,582.2789916992188,8.490283333333332,8.461533333333334,8.5444,1829475.375,582.2787475585938,582.279296875,
367.1973083496094,8.077843333333332,367.1973876953125,8.079816666666666,8.045300000000001,8.110866666666666,1473602.5,367.1972351074219,367.197509765625,367.1971435546875,8.0762,8.047433333333334,8.107233333333333,1489130.25,367.1970520019531,367.1974182128906,367.19740295410156,8.078716666666667,8.049966666666666,8.115483333333334,1582681.5,367.1972961425781,367.1975402832031,367.1973876953125,8.074266666666666,8.0455,8.111016666666666,1553062.5,367.1972351074219,367.1977233886719,367.1972198486328,8.080216666666667,8.045716666666667,8.11125,1532805.5,367.19708251953125,367.19744873046875,
