Sample_ID,9_neg,6_neg,17_neg,8_neg,12_neg,13_neg,11_neg,19_neg,24_neg,44_neg,26_neg,37_neg,50_neg,47_neg,59_neg,61_neg,63_neg,65_neg,66_neg,67_neg,3_neg,14_neg,4_neg,23_neg,21_neg,10_neg,33_neg,31_neg,32_neg,22_neg,35_neg,27_neg,30_neg,34_neg,40_neg,29_neg,48_neg,51_neg,52_neg,38_neg,36_neg,56_neg,45_neg,46_neg,58_neg,49_neg,41_neg,54_neg,28_neg,15_neg,2_neg
Class,MD,MD,MD,MD,MD,MD,MD,MD,MD,MD,MD,MD,MD,MD,MD,MD,MD,MD,MD,MD,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,QC,QC,QC,QC,QC
1543/294.0622mz/2.97min,3784007.753,414233.0142,3882057.675,9982742.771,2824642.688,3707734.162,2470294.257,814619.1252,698086.3442,742658.3469,594343.4832,1955067.352,6066889.893,984842.0329,4422930.135,404044.1232,6415579.104,4132922.338,1865580.739,4614960.431,96169.35946,2724.573844,1281188.866,395170.0555,482709.9553,34939.59241,530612.4053,543747.6921,889620.5776,424482.0441,618299.3388,2203286.667,403928.384,461685.6066,215102.4068,156428.9018,548027.6409,504213.3336,545738.5818,937811.0215,331390.0864,1417137.148,637510.7292,526647.2104,255127.9114,49331.91102,1616423.993,1434132.52,1615008.437,1621565.01,1667681.264
1546/971.4870mz/10.65min,1356448.532,492861.8633,3467.808425,3081.66641,3392745.334,1255624.545,4347403.844,3177545.321,3651106.597,2173900.793,908208.9835,13141525.84,1728.321626,71950.42039,5556.70613,276632.8707,2143.998581,8768935.283,1755919.081,7909.49281,28719.04766,65169490.98,18034.61455,222068.7451,23039671.08,30979097.2,1467835.423,7688654.861,3260022.164,238367.2642,715475.8654,4751297.733,51894.98269,6818574.279,24164696.8,139912.9747,5994904.416,48560.13256,6158071.434,3108521.271,4872571.666,56157.12335,3230837.533,3430238.207,303168.3339,363468.0855,2827338.299,2426163.377,2312529.865,2593421.124,2332047.904
1552/312.0950mz/2.64min,1952017.414,6250124.315,3866159.01,5930235.398,18260678.73,24556765.36,13529836.89,3405597.256,2993296.199,3379125.605,3448698.083,1692738.507,4418934.275,4285942.354,5173509.666,5411963.626,4769226.753,4225744.375,2443390.514,3947801.342,5098538.324,8455287.254,10182028.15,2806331.634,4004378.469,5046326.214,282290.1931,1332260.829,1355561.162,2567373.176,4360258.976,2787934.175,2813121.469,4380449.332,1080602.099,6423844.729,3269820.219,1451150.67,3894940.678,1930860.251,3847730.568,9574284.005,1803040.564,2213753.759,5855526.327,5467655.559,2300107.338,2314952.522,2253876.823,2206552.308,2362147.66
1556/407.1895mz/7.28min,15629295.24,8367551.942,1949642.529,4710738.354,20671406.33,15203334.2,27380683.33,2465637.173,1271501.44,1756001.135,2055722.893,3392474.604,4429666.949,628622.9816,2087595.949,7656847.863,4485433.118,8720472.336,3857014.709,1177410.597,7276043.481,9127867.474,10750587.21,2351184.324,509464.4632,14407343.32,1474649.475,1861240.338,1354520.506,1518158.682,3066896.513,3954001.133,1248488.913,4516140.959,2546431.832,1373953.691,3863332.945,762749.4349,4496313.011,1905764.737,1429653.55,10256813.74,1725234.93,1044527.477,1251899.772,346384.8866,1895083.684,1911193.239,1957640.613,1712015.827,1935792.432
1557/373.1144mz/6.62min,103852.2702,185807.497,369387.9152,251969.5807,202272.0162,3162162.457,325282.0239,1587981.769,3367156.202,6661061.781,2000065.61,4730011.845,5157051.775,5095249.772,211424.0374,423871.9705,5057144.1,2623836.454,831798.494,2825380.775,228384.7655,13769236.46,292692.8836,2089972.159,4709354.186,102062.7751,3066119,4312909.39,3022272.812,1263752.471,1749847.652,2957664.056,1445531.383,3176457.08,2932401.386,2657059.001,3387505.453,1890797.691,3211274.048,1936733.169,3178408.222,375305.213,2182585.481,1778249.294,2883196.411,2627999.232,1699043.073,1686841.264,1601946.185,1684245.903,1529965.174
1563/843.1300mz/6.68min,1691482.324,2305774.362,3467.808425,586306.9764,1999931.637,1859166.268,4435.290852,1754308.455,703320.277,1379295.906,1046110.046,2131.620931,1647164.509,1167335.803,5556.70613,2578605.393,1595854.668,2306.841466,1269036.411,721166.7775,398058.5997,5839064.673,1948.056761,15069.60713,1127359.978,4318136.454,12001.24164,264924.9165,9017278.347,1352.569231,152832.8071,9732799.335,1253.945799,1271.598714,2100.172115,79217.7481,1288.940709,1568.44613,1305.115718,14540224.17,2847672.231,2289.72417,16241850.19,14749060.34,239435.6888,274941.7847,1884673.761,1950232.642,1885933.57,1825649.276,1631276.9
1564/366.0256mz/3.13min,215245.0675,441690.8175,33678.32976,268044.2449,515229.832,579657.96,43842.12153,1024273.407,1127805.075,1789171.473,914261.6446,1637318.902,3514649.606,2352267.878,29278.89782,826467.2416,3474226.827,606673.0256,504581.0473,1243164.134,1364815.377,929205.6202,702637.9195,20665977.15,14797680.2,867556.1761,1518828.223,13548893.37,5400359.533,3982699.323,17034407.9,3515156.188,4338603.464,4522374.612,16438942.6,8963076.539,5215717.545,5245008.512,4695944.728,1215004.727,5438188.294,433240.3947,1625592.765,915040.9527,7085187.003,5863690.709,2689107.976,2448715.893,2239422.389,2556407.139,2484719.521
1567/315.2207mz/3.61min,192401.7354,161693.7305,524963.9829,474915.823,123175.5941,227292.0642,424430.0829,2446186.92,4206089.572,3978429.657,5106813.639,1106511.909,224702.8853,1428650.937,766694.7009,78891.02568,204650.894,891918.8882,980291.1519,861282.7144,844308.6192,1137502.96,228476.2758,4059427.918,3718344.043,151948.2317,3817883.973,2753565.299,1317732.874,1439469.464,4264523.473,2478962.594,1122286.833,2168990.418,4151786.576,2843250.571,1842794.483,1135659.021,2152269.978,4389501.537,6820362.132,354389.9403,3594328.627,4143087.685,2863101.109,3734857.317,1530573.987,1427207.815,1415938.103,1432678.863,1287583.999
1568/562.1208mz/5.69min,243273.7499,994232.669,3467.808425,3081.66641,4708.787705,464125.7754,4435.290852,106928.1861,13968.90741,15352.17643,96853.77837,2131.620931,101053.6887,19099.33414,5556.70613,639208.3709,107191.8452,2306.841466,160642.6645,35163.03868,4157.070285,30575.9701,253270.8329,1457.518543,1426.464484,39126.17694,1106744.345,1793.558002,5334895.377,1352.569231,1576.622157,3739259.661,19992.99874,1257718.731,2100.172115,1160.888872,926873.1968,13120.64092,829771.7314,907.1596693,261557.716,238920.5248,833.7472172,866.8446036,10933.76996,805.6321565,1490171.466,1665259.753,1508772.865,1499020.845,1713853.605
1569/546.1042mz/10.86min,1963084.213,2428397.782,3027640.656,984746.1735,1711104.867,1387684.314,2791473.509,1192114.256,2281030.06,1877939.556,1358376.41,1381562.225,2054237.412,375910.1033,4118745.866,2955518.929,2215825.614,1458481.94,989850.6914,551138.9719,5434964.241,5613444.963,2355636.398,4227550.85,3997368.141,4584607.133,3730038.507,4795786.425,3266442.223,2061868.651,3359421.53,2989570.258,3194951.886,4474552.833,6321174.001,2350706.659,3423004.178,2385675.536,3042018.044,1777392.91,1260403.174,2304082.322,2133624.318,1721971.47,2868060.031,4482216.433,1647266.523,1604880.038,1624091.826,1518073.509,1612144.614
1571/108.0194mz/3.61min,296901.1085,160959.2807,942596.1706,359150.4413,291342.2091,180339.9707,239220.1562,3533180.547,5516689.445,4432218.072,7502087.728,2363382.623,518538.5844,2438319.905,662581.3195,148664.6547,318119.4567,1448057.867,2063159.855,1231110.99,1409233.933,1728364.833,537624.7421,4877221.542,4544340.175,304443.1497,5296559.459,3251223.464,1970657.372,1936026.159,5133638.957,3549087.989,820631.1529,2799137.817,2747670.207,3488068.512,2589930.374,1765508.183,2636133.017,6352591.143,8569148.544,551232.9341,4735998.613,5508755.322,4633872.783,4511958.991,1692664.377,1872586.083,1725186.04,1741991.375,1691195.987
1572/411.1664mz/9.38min,13553383.35,2375318.078,2288616.648,5478986.535,6965031.803,12872628.47,1888689.018,4546024.234,1232746.69,5317321.096,1519061.725,9308068.145,16576569.98,1207397.349,2171368.572,2451672.382,15657527.58,6106966.702,5342237.318,2235395.952,13797399.75,678159.528,6803846.506,2691228.113,172400.5328,5181226.059,431038.3443,338129.4089,4739055.23,2157481.518,1994865.372,1904199.883,3390097.997,697208.2511,764135.3459,2035075.159,638568.0827,2226272.985,518208.9265,2147912.24,279680.3763,6416376.625,2834909.243,2849920.509,2413687.611,2602028.128,2308082.028,2257809.063,2136999.573,2181144.715,2243119.523
1573/299.0199mz/9.51min,2383549.968,2082081.185,1123787.755,1277495.566,1418651.716,1394021.966,386182.9104,5778749.612,4744037.396,5281428.755,7519418.502,9193192.184,13585830.47,5760581.008,1050558.115,1945988.538,14341573.29,5728671.019,4769379.742,4191156.847,73643.4899,41606.50507,54774.02729,132001.8041,1406348.204,55967.80666,1160310.509,514737.6987,843216.2175,461961.8239,389626.6282,754392.7603,740075.7554,135359.7166,55325.52148,538443.5945,234279.2668,355030.6802,410123.286,66359.93295,130638.0502,107824.5786,111342.3308,117369.7253,1620691.569,1800799.058,1680385.252,1726327.857,1640391.553,1710781.335,1307824.977
1576/519.0781mz/9.28min,3870.221119,17881.27381,3467.808425,3081.66641,4708.787705,78261.59981,16047.92997,100316.0882,58180.4977,100585.3699,226340.2711,2131.620931,368124.2787,23609.36064,5556.70613,5474.088201,185013.9803,2306.841466,63169.45657,41536.19094,23152.21541,19114.80128,8963.249183,12221.13065,9535.462502,15034.80955,6618394.732,1793.558002,14836711.83,1352.569231,7463.852958,8057285.81,1253.945799,670537.2699,2100.172115,12224.04893,757250.108,1568.44613,664731.0284,907.1596693,405056.7778,8315.595466,833.7472172,866.8446036,945.8622829,805.6321565,1372649.383,1359294.053,1343726.404,1518160.433,1420126.453
1578/415.1615mz/6.40min,7473989.677,4238085.998,2369411.468,3428694.712,6868269.962,3991587.361,3667239.469,1022998.553,3290907.861,2523639.249,1687805.2,2131.620931,1728.321626,2903865.115,2323891.625,3981393.787,41630.54333,180316.0652,2192854.701,2511266.26,6197779.543,6062665.708,3162217.643,801822.4416,4181609.128,1780092.227,1980722.561,3312673.663,2727950.938,3268460.559,1040468.757,2987514.62,3436136.763,12310726.59,2444286.823,3848197.64,8119035.12,3541885.647,9801184.65,408995.4762,5243464.26,2785383.194,514246.3142,225146.0437,3279430.17,2874249.906,1656013.851,1625268.265,1712096.532,1752497.101,1714452.588
1582/459.1096mz/4.42min,10209069.08,9813771.77,12091298.48,7986541.065,6796258.45,7948792.683,9940538.115,2121032.637,1617856.156,2947488.302,1663938.866,5374896.297,4352176.175,2802957.976,14042622.03,10867938.01,5016568.447,5853296.553,3696383.009,3485738.2,13900628.59,7899366.947,2160824.646,2709624.878,2681553.211,8175857.97,800105.9536,3255373.722,1796743.16,2244351.989,2774309.204,2802239.596,1901095.182,2672461.248,2388535.949,1788241.732,2897140.531,1983687.603,2308334.375,1416150.805,1163272.054,2058644.581,1333150.856,1326576.264,2009170.25,1855378.446,1861610.225,1652246.629,1846208.611,1772128.773,1844509.844
1584/403.1151mz/8.04min,7391619.37,8721412.067,7086034.692,5211592.957,11024498.7,12337797.15,9223235.462,2740559.039,1894871.192,2605110.003,1919299.035,5026565.207,4859168.146,2019690.198,9319863.007,9018401.483,4620345.116,5093367.759,3335407.617,3074814.416,11751094.33,10315384.47,9667280.162,3795076.997,3415988.176,10481965.81,1523867.299,4042617.317,1020977.814,3974320.805,3293906.227,1338793.791,5272973.315,1822770.11,1178757.857,2723015.706,1766854.322,5417735.344,1788359.882,2174689.014,1585164.029,9054105.416,2024314.773,2060785.553,2556416.503,2570916.987,1876509.315,2099264.118,1951269.435,1978234.405,2042293.575
1585/417.2445mz/9.02min,1558793.179,1105624.149,552327.162,1141768.114,2378834.612,2881658.719,1091589.546,3290759.401,5107067.765,3909316.744,3918691.136,3240308.327,1397704.322,2843463.37,333841.0508,498286.2081,1148001.585,2235499.717,2496165.588,1956242.408,2392320.71,7544910.888,1265931.106,7408741.685,5996071.485,2387117.931,2898297.132,5672693.813,2111433.075,12174370.6,6650692.53,2432386.63,8506739.025,4772592.751,10989126.4,296612.631,5075802.795,11089428.47,4749057.206,7871661.563,1597856.893,1183708.223,7482272.597,7748616.631,317815.319,587169.7028,2361169.169,2328105.207,2358363.104,2465187.58,2471506.937
1588/371.1428mz/8.36min,584024.4252,1355784.426,191207.9955,165312.5678,530775.4566,471403.0819,279914.8064,440790.0807,531869.8188,79991.40652,557553.6884,150482.6139,276228.4446,135747.5094,360302.338,1181128.057,294692.481,208130.9932,231752.0141,318845.4288,3704636.334,103591.6199,49135.06625,3939635.112,1243898.691,72379.79133,1064816.619,759339.1134,1938638.975,2113936.986,6667008.075,1098466.655,2389814.39,1700203.585,12667093.31,3929339.596,714793.4356,3352186.633,1395737.387,2423446.163,999251.3731,49190.46595,5170867.63,3341284.451,4083035.553,3024147.057,1560853.279,1631692.497,1257903.238,1294797.782,916985.7362
1589/261.0412mz/8.99min,3870.221119,10247653.6,3467.808425,12866.7395,4708.787705,4132.590622,4435.290852,1273.44588,5637.843541,1626.46529,7184.868544,2131.620931,5350565.257,1208.900256,22061.56623,11344876.05,5512260.865,2306.841466,1527.917449,1263.272936,4157.070285,2724.573844,1429102.259,1457.518543,1426.464484,14981.10691,9996924.433,10306.91331,25003474.77,1352.569231,6299.744224,29947231.34,10773.53594,1724272.899,639013.0474,646859.1655,2671364.382,34111.66849,2125916.807,907.1596693,12804100.83,1404457.919,5758.0015,866.8446036,397710.6213,147763.3195,1760626.984,1830487.982,1729567.775,1779455.001,1706233.26
1590/391.0651mz/7.43min,147460.2165,24828.86635,451304.4963,492698.863,56035.44826,398224.3752,103375.8764,1230555.988,5233447.151,4825961.069,4571361.324,480393.8324,61120.79885,861290.9798,521410.0732,23461.56613,17120.84711,419665.0392,310150.4816,635752.8454,4157.070285,2724.573844,442131.8238,299536.6729,1409489.998,313619.6093,21363746.42,1052531.618,2334969.911,894870.5306,698904.4737,4484375.539,2874725.875,822180.0234,350860.4501,5493089.847,1502667.72,691040.9641,1430373.841,7890718.063,5093100.869,138623.1219,3679096.985,5756002.915,7731321.997,8871535.735,1592484.411,1501045.162,1604133.725,1535561.209,1770377.494
1593/677.1361mz/6.22min,23933.09535,23317.35745,16291.52766,3081.66641,4708.787705,100307.4385,17041.12112,919884.2535,711273.7798,1119311.316,1479653.865,638827.3634,69204.40771,90362.05336,5556.70613,5474.088201,118726.575,244977.1851,322748.9008,42861.37305,4157.070285,2724.573844,384222.6469,9634.22426,10925.8626,1947.758154,5684641.002,25226.11661,7023904.042,100118.1577,34967.77067,3305767.088,77812.03351,1054708.69,31177.55228,35456.32201,1104490.652,62848.04851,928282.3841,208493.1619,222522.0078,370229.8864,113531.8434,212303.929,208162.7619,236567.2127,1451482.223,1370629.879,1548044.511,1491664.179,1522838.108
1597/391.1148mz/5.25min,4639660.081,7490393.234,7314655.247,5423099.667,6828829.42,12239937.74,5520838.707,3335248.353,2254774.588,2569640.263,2769423.694,4458978.261,4186103.331,1797712.404,3472227.006,4753638.375,3433628.372,3366779.934,2308589.265,2410538.468,10506033.21,7771851.631,6465158.013,3007322.642,3170974.694,5594066.822,793193.9389,3865036.227,2599772.515,2286978.238,3418187.262,3585688.292,3680313.586,2098454.144,3170240.791,3142412.561,2245906.247,2564937.868,1992017.031,1503379.87,2583606.043,5867835.186,1890108.849,1788569.155,2991214.903,2880101.716,1977519.642,2107619.322,2051120.54,2241634.646,1847679.973
1600/623.0632mz/8.09min,3870.221119,3666.119148,3467.808425,3081.66641,4708.787705,4132.590622,4435.290852,67997.90992,97968.33071,64358.4119,410358.3878,10229.4519,8264.157474,8894.922466,25654.94803,5474.088201,8833.963623,11347.93526,35588.51124,5996.263827,38642.15951,29942.6229,11964091.58,18074.77001,1426.464484,12839.58142,5753692.621,49012.41995,266362.6324,190299.2098,30369.09348,76172.58629,437050.282,1179591.115,41821.58797,10724.21478,827896.6319,243006.5428,1012275.373,222290.5473,47528.0089,14138772.94,221324.6885,133904.0177,18092.77035,64657.63527,1487042.676,1479314.543,1449986.729,1376716.916,1336167.503
1605/466.1468mz/7.53min,2064815.286,856228.3463,5087011.119,1712387.162,4658275.347,2187385.838,6250011.502,1683649.409,3113728.105,744311.8583,6348778.021,2366250.061,715050.4909,1307637.088,4259130.611,1528124.687,759180.1012,1342799.265,1465252.064,1375179.241,3976534.663,15085.35808,2354338.402,767542.9067,61812.92349,181914.6323,8165080.431,203027.0203,357833.6262,6396830.538,2394922.302,1112386.383,495834.6215,913950.9105,1343397.104,15315050.81,2093611.225,2589181.149,1458360.228,3358168.366,6767381.927,1889903.013,6840046.301,14642183.09,11583784.97,10131668.7,2037792.594,2181249.732,2348860.741,2391899.536,2520167.334
1606/582.1832mz/7.61min,1162446.489,923826.9636,1534750.663,1554314.299,653615.9316,1251916.596,1026891.52,3834813.056,699792.3937,1656384.327,1007231.202,5393217.729,3867563.101,3093122.196,536576.273,278296.738,3285532.774,2759188.329,2231181.984,2723808.927,1658134.556,3009693.045,1433705.471,1448087.63,2637765.41,3484025.136,189518.1604,3789702.289,2679324.679,2440354.26,1624116.675,4280443.634,4587027.677,1120227.84,499757.4193,646540.6595,770106.379,3085956.987,964233.5666,158144.9007,558638.3079,1383165.592,487356.0812,103268.2523,677381.6782,777953.6762,1560192.005,1481546.902,1585947.22,1638955.442,1636695.314
1608/326.1095mz/3.02min,1364174.811,4278284.695,2565992.802,944223.0227,2902432.25,2049267.19,1337840.933,5103210.526,2895601.594,2973702.213,3309708.081,2336998.703,3305187.203,1396309.596,1037805.971,1763536.937,3413558.336,1598206.689,3360496.85,1292178.475,3025018.633,2848286.648,5467165.51,1816442.576,1531124.472,1426653.827,97784.80451,1670110.343,1701815.239,4234573.664,3108265.143,2552124.154,2247480.353,2240993.868,727343.2619,2163789.262,1765923.634,2547716.441,1656979.835,1915352.387,1786288.544,4781183.568,1897120.024,1803819.823,2097385.507,1914199.986,1402185.733,1571295.107,1730449.144,1686151.399,1459015.325
1613/491.2857mz/9.40min,3473661.279,5318977.614,4478777.137,2490955.457,1966076.473,2365718.208,2637165.726,4092428.847,4555359.228,4408140.165,2310250.85,4399232.508,3331618.508,9739561.67,4697995.804,5373867.894,2995714.562,3509498.254,3331947.801,6202642.76,5027080.174,1418918.434,1073045.92,2804955.778,1042137.388,1347316.23,2095873.147,1121515.694,2876479.425,2859577.211,2257305.667,2611836.045,1931708.866,2768531.17,1424217.436,2241568.893,2512763.288,2417006.028,2465939.754,3673602.23,3155092.094,1101676.452,2330456.579,2215753.873,2420653.474,2478135.387,1578595.84,1561731.598,1651833.506,1632194.073,1627593.804
1614/371.1253mz/9.03min,2054494.82,1063830.421,931430.9269,355698.6408,2383975.441,1534367.85,509646.5152,1596480.572,5627050.73,2214210.862,7272461.516,3354076.312,635267.6377,1218943.004,1751545.16,1206577.405,292544.3082,1885075.035,1895125.893,769027.6313,723580.5101,81529.37143,1061518.575,903089.8849,136235.2182,349262.8886,6081855.555,117238.9455,1848615.359,6549782.297,1260498,536054.9873,1110109.465,1414611.684,375174.037,11572742.5,2358222.438,4132981.499,1972110.938,5750452.453,12038043.52,820968.8779,6503280.608,34948860.36,18309293.07,25229841.67,1784401.204,2013043.713,2037455.773,1759459.307,2045719.704
1619/349.1797mz/8.10min,8887195.329,7932832.448,20328078.48,14679689.1,8443694.399,4969725.963,23332860.51,1625225.08,678648.6249,1003299.54,559446.4508,1708761.715,1216092.278,913686.3845,21491016.67,7617868.076,1154870.095,6700794.376,2677529.971,4089281.68,17093589.99,7339333.265,3942890.241,1198778.862,506099.1044,19510183.17,659138.7368,480419.5013,691515.7925,997746.837,840357.6212,1179367.328,364732.6199,655548.081,635547.4839,1820223.82,824940.5234,810078.7273,376193.9748,472993.8085,980066.8599,4670588.907,538398.2441,473139.6868,1894420.353,1747965.088,1417544.582,1436668.205,1392630.062,1388665.662,1350306.001
1622/488.0979mz/5.41min,16150409.73,13690121.73,203224.4157,30648460.21,7709250.186,15652675.4,600022.0952,140791.064,1636671.701,918532.9629,658089.6839,244791.7656,5492149.455,2896293.924,138845.6876,14640674.94,6059261.77,125018.2929,3628911.928,8286085.185,1180508.922,4277260.763,11982266.59,34033.75463,1707115.089,23582489.34,67460.65933,1176459.993,5184696.812,3914163.163,17101.15048,9214317.873,5393250.445,166313.6467,463725.1098,2885933.597,112777.047,2671757.65,64481.53634,682872.0146,5667850.376,12553689.2,208597.5813,707301.6112,4120867.572,4664872.188,1890423.717,1921299.648,1921275.739,2009232.93,1620772.126
1638/384.0365mz/12.51min,1873874.244,747493.5369,5644583.187,8627687.629,1030826.608,2661767.993,10036666.7,350678.2656,336475.2439,412315.6907,232808.9954,5571570.053,5312237.403,1185161.889,6585839.203,376223.1019,5203508.608,5898726.553,640155.2921,2741825.981,302988.8512,28865.84714,5654137.755,1404515.583,2859166.086,285052.0359,776098.6164,2326171.045,3390064.81,417647.313,717474.0452,2737229.762,2890065.823,984468.422,694179.6301,492342.7719,731232.9952,2703396.819,752502.7339,376214.238,1530040.219,4894174.438,260502.9387,143503.5633,324466.5038,180953.7352,996253.9992,977384.0105,938027.3102,971304.765,897137.8948
1640/249.0407mz/5.55min,182276.8576,107409.9926,324799.9707,218687.3443,1263843.712,1327975.849,55919.7422,727913.3297,178024.1321,220984.485,369690.904,3901163.583,8846104.876,995130.5553,184831.1296,39310.88337,10050414.22,1319015.91,378901.7293,264961.1241,1080929.527,42665.03763,4965413.183,4312522.07,8601693.032,155443.0513,727953.1151,7939900.02,310079.8179,738482.9702,3270899.335,442094.5703,3248591.689,2348480.127,2406709.062,1208380.398,2683598.698,2454497.288,2087864.639,647110.4858,356559.775,7926139.64,184780.5549,71234.17878,790258.9741,181326.0701,1776862.121,1767998.468,1267706.244,1774837.685,1136174.076
1642/161.0432mz/12.23min,232979.4747,116908.6488,485580.6516,437784.0131,267140.3345,166880.8503,327393.3952,1432267.377,2938854.509,2542863.517,1289943.173,431260.0238,494791.6047,2107286.782,660458.7536,198206.6867,423667.3802,349693.5461,731522.4795,1196225.653,296094.4664,801796.9602,241380.1246,1994603.05,2517785.771,1338765.487,3390081.761,2262247.002,1216119.48,3640783.491,1967045.723,991599.1578,2390165.818,1425843.873,2409044.346,91822.53883,872610.0567,3003154.452,1196068.145,3335001.566,1684907.458,262291.1986,2889886.232,2444140.105,257944.1847,309271.315,916318.5636,932613.6458,927877.9997,887814.6491,865797.1873
1647/299.0413mz/12.16min,1991460.095,7853105.607,7306057.027,6279189.822,2323079.512,2081548.337,2656615.504,2302851.079,2451015.358,4328325.99,2164750.433,3269510.004,3380633.764,2294337.918,7643837.729,7937515.572,2848443.19,2589468.081,2051797.437,2910047.004,5947601.128,1577058.142,4163600.143,3217618.77,2566375.853,1256840.605,3753615.962,2651529.729,2462620.872,2896095.573,2244999.457,2321485.378,2596900.508,2584829.288,2678153.173,2860216.231,2708363.733,3151793.177,2277167.632,2213247.085,2221160.833,3541836.376,2514450.349,2414788.015,2226726.672,2141787.952,1251168.53,1397788.183,1379511.133,1456227.012,1413455.995
1663/547.2032mz/10.59min,2258797.3,5569303.337,1090657.528,1666007.595,2412767.458,5529614.857,5596794.16,8987968.092,3423597.925,9353547.74,3732611.369,9888994.56,2612488.338,3134795.735,1255563.849,5311361.04,2628428.058,6988419.102,6025119.694,2039545.789,4251587.287,24541.60221,3274299.039,3247636.515,6173.41288,19665.00743,1379682.668,1793.558002,874174.4731,48032.16849,5342909.74,1178788.287,71629.20272,866739.4163,2100.172115,635116.1795,1204704.212,32873.50652,961536.2032,106024.6424,400306.0547,3023478.477,125697.3474,122130.8558,634432.4836,696832.3611,1305106.465,1270693.186,1271658.512,1275219.141,1292598.659
1664/237.0465mz/7.42min,975948.6189,325619.9801,409300.2475,733053.5278,545344.992,839274.4686,570370.9086,2651743.417,2727403.19,2675891.56,5647978.325,608432.885,1231099.831,798377.9895,330926.4018,145734.419,1488873.576,750144.1766,1828294.486,997346.1523,462989.2229,131046.5363,2738310.859,3490313.999,5590249.143,1175767.788,2850808.231,2684377.326,569156.7189,3497956.64,2467504.645,788154.9536,6117002.207,3211109.437,6247353.345,9065710.752,2861507.336,3922651.377,2784322.951,2259854.529,4504679.947,2101863.245,2845139.911,3018480.498,9111518.769,9278772.416,1636051,1736349.139,1648082.887,1826414.371,1669001.578
1666/710.3061mz/8.93min,775823.0287,403978.1476,3419762.029,1444383.276,1864992.616,731133.2485,4347856.667,4089274.728,6182499.837,3394770.428,332361.2744,9081045.083,159687.945,2415367.407,3311137.398,111419.4634,204142.0924,6565323.395,2715055.885,1987594.999,4157.070285,65125.40836,60383.02383,76875.64409,11976.33784,56492.71028,9735360.55,33651.06786,7521284.039,32164.67397,144034.5156,7075929.005,133962.2525,1100189.291,4731570.635,91180.69328,1176415.344,275924.9688,1154839.836,2032402.777,8913177.063,21181.54561,1605372.56,2310134.903,269534.2076,319636.8223,1316426.893,1489457.099,1255472.876,1486013.395,1469902.14
1669/583.2036mz/6.32min,763452.4558,2821690.043,1008689.551,1177464.676,1739608.689,2407271.592,262967.621,9966795.751,5248755.131,6060585.234,8183094.7,3985995.108,2029162.475,4547462.008,633066.457,2674217.147,1372882.995,2451611.175,6418481.213,3220440.859,698621.1033,772233.4266,1303883.411,2130486.269,2269671.066,845383.1635,820301.0866,1967235.746,1739177.521,3470264.278,2765362.074,1327882.181,1885557.568,1345926.748,1353936.644,2870221.575,1232941.52,2893280.103,1119202.153,2316708.953,3423077.185,1209065.41,2855087.89,3393964.924,3249265.347,3592201.183,2439824.074,2581800.33,2460271.598,2475090.192,2563334.852
1677/331.1534mz/11.79min,6691901.698,6540401.705,6416968.286,4933704.66,8110645.526,6821891.988,8222839.227,2076472.464,1646365.936,2245137.916,1781832.738,3622384.749,3298922.836,2148999.56,6530163.549,6967416.048,3269833.08,4075638.689,2672161.311,2357332.454,5753981.405,4419639.15,3240192.568,2732767.045,2294455.005,3414298.078,4028877.51,2894362.541,1445321.803,2321002.208,2797772.967,1618171.054,2086921.355,2132751.735,2958427.96,1663459.456,2167585.817,2662537.838,2029661.946,1582363.53,1552333.746,3186248.568,1439140.262,1262132.209,1216862.21,1198224.592,1503847.972,1503266.564,1465114.148,1446694.355,1498894.642
1683/393.1171mz/7.77min,2213838.212,1402829.019,2146147.996,2163392.263,1231692.04,927690.1867,4026997.492,1071507.84,2508632.265,2176853.886,1071297.183,768128.9343,925530.5414,2360880.861,2295538.475,1488966.261,943095.4983,1392041.629,914535.4585,1746918.68,1898241.072,2747657.191,1921540.266,1592965.69,3966249.456,537236.4356,3375719.428,2341673.735,2036622.771,3712623.589,1800520.012,1771127.116,5180207.112,10457735.09,6305713.937,4748270.987,7150257.631,3696758.435,8571211.566,2592401.849,3794570.296,1779572.791,2962308.646,2264005.567,3972200.323,3693531.663,1570406.188,1498407.177,1494107.984,1565343.255,1602921.307
1689/479.1222mz/9.28min,331177.5918,1033101.523,54249.67422,326279.9377,274629.6091,419607.4662,46118.05198,546980.41,606943.0098,141972.8414,540754.3361,223998.9391,660764.3105,434136.9274,66660.42653,1721202.219,387725.1191,149474.3056,252315.3957,214325.6279,5345813.403,54247.25955,162870.9044,6344894.806,2486481.858,193524.982,1377960.266,1377458.612,2814058.022,3031608.675,5708393.128,903379.9612,3464221.732,2318147.118,10106422.16,6015623.45,894638.3079,4198871.583,1577421.933,3465267.555,1649334.28,135643.45,6746556.408,4506995.328,4401041.013,3439058.44,1388792.979,1376354.597,1432440.694,1486682.829,1404553.014
